cgc_id,sequence
MGYG000290033_28|CGC1,"GH27,null,null,2.A.38,2.A.38,null,3.A.2,3.A.2,3.A.2,3.A.2,null,null,3.A.2,3.A.2"
MGYG000290033_35|CGC1,"CBM67|GH78,2.A.2"
MGYG000290033_36|CGC1,"2.A.115,GH2"
MGYG000290033_55|CGC1,"GH95,null,null,4.A.2"
MGYG000290033_62|CGC1,"3.A.9,null,null,GH95"
MGYG000290033_64|CGC1,"1.B.79,null,null,GH27"
MGYG000290034_2|CGC1,"9.B.97,2.A.50,null,null,GT2"
MGYG000290034_4|CGC1,"9.B.34,GH120"
MGYG000290034_4|CGC2,"GH43_35,8.A.59"
MGYG000290034_6|CGC1,"GT28,null,2.A.21"
MGYG000290034_6|CGC2,"1.A.8,SBP_bac_1,3.A.1,3.A.1,GH3"
MGYG000290034_9|CGC1,"GH25,null,3.A.1,3.A.1,null,4.D.1,GT2|GT2,null,null,GT2,null,null,GT2"
MGYG000290034_9|CGC2,"GT2,GT2,9.B.18,GT2,AAA,2.A.50"
MGYG000290034_10|CGC1,"8.A.3,8.A.3,null,GT4,GT2,GT2"
MGYG000290034_10|CGC2,"GH3,1.B.52"
MGYG000290034_17|CGC1,"GT2,2.A.50"
MGYG000290034_20|CGC1,"GT4,null,null,9.B.18"
MGYG000290034_20|CGC2,"CBM2|GH5_1,3.A.1,null,null,2.A.53,null,null,2.A.68"
MGYG000290034_24|CGC1,"GH43_10,null,Peripla_BP_2,3.A.1"
MGYG000290034_30|CGC1,"9.B.18,GT2"
MGYG000290034_30|CGC2,"3.A.1,null,GT11"
MGYG000290034_34|CGC1,"GH3,null,3.A.1,3.A.1"
MGYG000290034_36|CGC1,"GT2,9.B.18,GT4"
MGYG000290034_41|CGC1,"2.A.66,null,GH115"
MGYG000290034_49|CGC1,"2.A.50,Aminotran_1_2,null,GT2,null,null,3.A.11"
MGYG000290034_80|CGC1,"2.A.66,null,null,GH77"
MGYG000290034_126|CGC1,"GH27,GH9,2.A.23"
MGYG000290038_2|CGC1,"2.A.21,GT4"
MGYG000290038_2|CGC2,"GH9,null,2.A.66"
MGYG000290038_4|CGC1,"GH78,3.A.1"
MGYG000290038_4|CGC2,"GH5,2.A.66"
MGYG000290038_5|CGC1,"GT4,3.A.1"
MGYG000290038_5|CGC2,"GT2,null,4.C.1"
MGYG000290038_5|CGC3,"2.A.50,null,GT2,CE4"
MGYG000290038_5|CGC4,"GT2,null,PadR,3.A.1,3.A.1"
MGYG000290038_8|CGC1,"GH5,CBM67|GH78,3.A.6,null,null,3.A.6"
MGYG000290038_9|CGC1,"GH5,CBS|CBS,2.A.45"
MGYG000290038_12|CGC1,"2.A.21,null,GH5_19,HTH_AraC,null,GH36"
MGYG000290038_13|CGC1,"GH123,3.A.12"
MGYG000290038_14|CGC1,"GH130,null,null,3.A.15"
MGYG000290038_15|CGC1,"3.A.2,null,null,1.B.22,null,GH36"
MGYG000290038_18|CGC1,"2.A.23,2.A.22,null,GH2"
MGYG000290038_19|CGC1,"9.B.174,null,null,GH2,GH13_3|GH133"
MGYG000290038_23|CGC1,"GT2|GT2,null,3.A.1"
MGYG000290038_25|CGC1,"3.A.1,3.A.1,null,null,GH5"
MGYG000290038_32|CGC1,"3.A.11,null,GH78|CE7"
MGYG000290038_35|CGC1,"GH148,GH5,ATPase_2,4.C.1,null,1.C.109"
MGYG000290038_36|CGC1,"2.A.22,null,null,GH148,GH5"
MGYG000290038_38|CGC1,"3.A.1,null,null,GT2,null,null,9.B.149"
MGYG000290038_40|CGC1,"GH5,null,GH151,3.A.16"
MGYG000290038_56|CGC1,"GH63,HTH_8,null,3.A.17"
MGYG000290038_59|CGC1,"2.A.38,null,GH31,9.B.31"
MGYG000290038_60|CGC1,"3.D.1,3.D.1,3.D.1,2.A.88,Sigma70_r2|Sigma70_r4_2,null,GH148"
MGYG000290038_72|CGC1,"3.A.1,3.A.1,3.A.1,GH10"
MGYG000290038_99|CGC1,"GH148,null,3.A.15"
MGYG000290038_105|CGC1,"GH148,3.A.1"
MGYG000290038_125|CGC1,"GH5,HTH_AraC|HTH_AraC,null,2.A.4"
MGYG000290038_144|CGC1,"GH127,9.A.25"
MGYG000290039_2|CGC1,"2.A.66,null,CBM20|GH77,null,null,3.A.1"
MGYG000290039_4|CGC1,"CE1,1.B.6,2.A.49"
MGYG000290039_4|CGC2,"3.A.9,null,GH57,GT4,GH133"
MGYG000290039_4|CGC3,"GT3,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000290039_5|CGC1,"GH13_38,null,null,3.D.10"
MGYG000290039_6|CGC1,"3.B.1,null,3.B.1,3.B.1,GH13_42"
MGYG000290039_10|CGC1,"GH97,null,1.B.14,null,null,GH13"
MGYG000290039_10|CGC2,"GH32,2.A.1,PfkB,1.B.14,8.A.46"
MGYG000290039_11|CGC1,"1.B.14,8.A.46,null,2.A.2,GH9"
MGYG000290039_11|CGC2,"GT5,null,null,2.A.19"
MGYG000290039_30|CGC1,"1.B.14,8.A.46,null,GH66,null,GH66,GH97"
MGYG000290039_32|CGC1,"GT35,3.A.1"
MGYG000290039_36|CGC1,"GT4,TPR_1,null,1.A.13"
MGYG000290039_38|CGC1,"2.A.9,null,GT2"
MGYG000290039_42|CGC1,"GH28,GH28,PL1_2,8.A.46"
MGYG000290039_45|CGC1,"GH13_8,null,1.B.14"
MGYG000290039_52|CGC1,"3.A.5,null,null,GT2,null,GT11,1.B.73"
MGYG000290039_58|CGC1,"9.B.20,null,2.A.7,null,GH31,null,null,8.A.46"
MGYG000290039_70|CGC1,"GH13,GH13,null,2.A.66"
MGYG000290039_81|CGC1,"4.B.1,CE4,null,4.A.2"
MGYG000290039_82|CGC1,"GT2,null,3.A.1"
MGYG000290039_85|CGC1,"2.A.115,GT51"
MGYG000290039_121|CGC1,"2.A.103,GT28,null,2.A.1"
MGYG000290040_1|CGC1,"3.A.1,3.A.1,3.A.1,GH84"
MGYG000290040_3|CGC1,"3.A.1,CE11"
MGYG000290040_4|CGC1,"2.A.21,GT2"
MGYG000290040_6|CGC1,"GT28,null,9.B.146"
MGYG000290040_8|CGC1,"GT30,3.A.1,GT19"
MGYG000290040_9|CGC1,"1.B.23,null,LexA_DNA_bind,GH3,null,1.B.52"
MGYG000290040_13|CGC1,"1.B.14,Peripla_BP_2,null,CE4,null,3.A.18"
MGYG000290040_14|CGC1,"GT4,3.A.1,8.A.1,3.A.1"
MGYG000290040_15|CGC1,"4.D.1,PfkB,GT4,GT9"
MGYG000290040_16|CGC1,"3.D.1,Fer4|Fer4,null,2.A.7,null,null,GT2,null,2.A.49,null,3.A.9"
MGYG000290040_16|CGC2,"GT0,9.B.146"
MGYG000290040_17|CGC1,"GT83,EPSP_synthase,1.B.52,null,1.B.52,1.B.52,null,SBP_bac_3|SBP_bac_3|GGDEF,2.A.23,2.A.23"
MGYG000290040_18|CGC1,"GH23,null,3.A.6"
MGYG000290040_20|CGC1,"2.A.25,2.A.1,GT41,null,null,3.A.1,3.A.1,3.A.1"
MGYG000290040_24|CGC1,"GT2,null,null,GT41|GT41|GT41,GT2,GT2,8.A.59"
MGYG000290048_1|CGC1,"3.A.1,3.A.1,3.A.1,HTH_3,Y_Y_Y|Y_Y_Y,GH13_28,null,GT28,HATPase_c,3.A.12,3.A.12"
MGYG000290048_3|CGC1,"3.A.2,3.A.2,3.A.2,GT35"
MGYG000290048_5|CGC1,"3.D.10,null,GH13_39,GH13_28|CBM26"
MGYG000290048_7|CGC1,"9.B.146,2.A.103,GT28"
MGYG000290048_15|CGC1,"2.A.6,2.A.6,Aminotran_1_2,null,CBM41|GH13_14"
MGYG000290048_16|CGC1,"GT2,null,null,3.A.3"
MGYG000290048_34|CGC1,"9.B.143,Fer4,GT2|GT2|GT2|GT2"
MGYG000290048_35|CGC1,"3.A.1,3.A.1,GH13_36"
MGYG000290048_68|CGC1,"GH13_14,null,null,9.B.18"
MGYG000290048_69|CGC1,"4.A.1,null,LacI,GH13_4"
MGYG000290048_70|CGC1,"4.D.2,null,GT2"
MGYG000290050_1|CGC1,"GH106,9.B.18"
MGYG000290050_1|CGC2,"GT8,null,GT14,null,null,9.B.97"
MGYG000290050_1|CGC3,"GT27,TrkA_C|TrkA_C,null,3.A.1,null,null,1.B.14,null,2.A.1,GH28,CE8,GH105,PL1_2"
MGYG000290050_2|CGC1,"2.A.33,null,GH106"
MGYG000290050_2|CGC2,"GH43_2,9.B.145"
MGYG000290050_2|CGC3,"2.A.22,2.A.22,null,GH97"
MGYG000290050_2|CGC4,"GT4,null,9.B.144"
MGYG000290050_2|CGC5,"GH125,null,null,2.A.50"
MGYG000290050_2|CGC6,"2.A.6,GH146,1.B.17,2.A.6,2.A.6"
MGYG000290050_3|CGC1,"2.A.7,null,null,GT2"
MGYG000290050_4|CGC1,"3.A.1,3.A.1,GH36"
MGYG000290050_4|CGC2,"2.A.1,null,2.A.66,null,null,GH13|GH13,null,GH13_36,null,8.A.46,1.B.14,2.A.2,8.A.59"
MGYG000290050_5|CGC1,"CBM67|GH78,null,2.A.5,null,null,9.B.169"
MGYG000290050_6|CGC1,"3.A.1,2.A.37,CBM67|GH78"
MGYG000290050_7|CGC1,"9.A.40,null,null,GH29,null,3.A.1,3.A.1,null,null,2.A.6"
MGYG000290050_7|CGC2,"2.A.7,null,GH95,null,2.A.27,null,null,3.A.1,null,GH2,null,null,8.A.21"
MGYG000290050_8|CGC1,"3.A.1,3.A.1,3.A.1,null,1.B.17,null,GH9|CE4,2.A.23"
MGYG000290050_9|CGC1,"2.A.1,GH43_28|CBM32,2.A.86,3.A.9"
MGYG000290050_9|CGC2,"2.A.47,null,null,CBM67|GH78,null,null,2.A.40"
MGYG000290050_9|CGC3,"1.E.43,null,GH2"
MGYG000290050_10|CGC1,"GT28,null,null,9.B.146"
MGYG000290050_11|CGC1,"3.D.1,null,GT5"
MGYG000290050_12|CGC1,"GT0,9.B.18,null,8.A.3"
MGYG000290050_12|CGC2,"2.A.36,2.A.25,null,null,GH3"
MGYG000290050_13|CGC1,"GH33,null,HTH_AraC,2.A.115,2.A.115"
MGYG000290050_14|CGC1,"3.B.1,null,3.B.1,3.B.1,null,null,3.A.2,3.A.2,null,3.A.2,null,null,GH171"
MGYG000290050_15|CGC1,"1.A.35,null,null,GH73"
MGYG000290050_16|CGC1,"9.B.186,null,null,GT19,null,GH92,null,null,GH20,PL33_1,null,null,GH25"
MGYG000290050_21|CGC1,"2.A.114,GH2,9.B.158,null,HATPase_c,9.B.104"
MGYG000290050_23|CGC1,"9.A.25,GH109,null,null,9.B.14"
MGYG000290050_24|CGC1,"GH106,null,2.A.67"
MGYG000290050_26|CGC1,"3.D.1,GH20,2.A.51,2.A.51"
MGYG000290050_28|CGC1,"3.A.2,3.A.2,GH171"
MGYG000290052_18|CGC1,"GH78,null,8.A.5"
MGYG000290052_33|CGC1,"GH106,1.C.39"
MGYG000290052_47|CGC1,"3.A.1,null,GH35"
MGYG000290052_65|CGC1,"CBM67|GH78,3.A.1"
MGYG000290052_100|CGC1,"3.A.1,3.A.1,null,null,3.A.1,null,CBM41|GH13_14"
MGYG000290052_107|CGC1,"GH51,null,HD,3.A.16"
MGYG000290052_121|CGC1,"3.A.1,3.A.1,null,GH2"
MGYG000290052_126|CGC1,"GH13_21,null,9.B.28"
MGYG000290052_135|CGC1,"9.A.8,null,GH43_22"
MGYG000290052_154|CGC1,"GH31,2.A.21"
MGYG000290052_199|CGC1,"8.A.5,null,HTH_3,GH3"
MGYG000290052_221|CGC1,"GH30_1,null,null,3.A.1"
MGYG000290052_225|CGC1,"GH13_8,2.A.37"
MGYG000290052_243|CGC1,"2.A.66,null,GH2,GH2"
MGYG000290052_247|CGC1,"3.A.1,3.A.1,null,GH36,null,3.A.3"
MGYG000290052_304|CGC1,"GH5_46,SBP_bac_1,3.A.1,3.A.1,GH3,GH39"
MGYG000290052_307|CGC1,"GT2,null,3.A.5"
MGYG000290052_342|CGC1,"2.A.87,GT2"
MGYG000290052_347|CGC1,"9.A.23,null,GH39"
MGYG000290052_361|CGC1,"GT2,NUDIX,3.A.1"
MGYG000290052_396|CGC1,"GH31,2.A.2"
MGYG000290055_1|CGC1,"GT2,4.A.2"
MGYG000290055_1|CGC2,"GH13_14,null,null,2.A.38,2.A.38"
MGYG000290055_2|CGC1,"GT2|GT2,null,null,8.A.59"
MGYG000290055_19|CGC1,"GH2,null,2.A.2,GH36"
MGYG000290055_33|CGC1,"2.A.7,null,GT2"
MGYG000290055_43|CGC1,"9.B.31,null,GT2"
MGYG000290055_123|CGC1,"3.A.1,3.A.1,GH39"
MGYG000290055_139|CGC1,"8.A.3,9.B.18,null,null,GT4"
MGYG000290055_174|CGC1,"GH13_9,2.A.40"
MGYG000290055_197|CGC1,"9.B.18,GT0"
MGYG000290056_4|CGC1,"3.A.9,null,GT2"
MGYG000290056_10|CGC1,"2.A.5,null,null,CBM50,null,3.A.1,3.A.1"
MGYG000290056_10|CGC2,"1.A.22,null,CBM50|CBM50|CBM50"
MGYG000290056_11|CGC1,"2.A.66,null,GT2,null,GT2"
MGYG000290056_17|CGC1,"GT2,null,null,2.A.5"
MGYG000290059_2|CGC1,"9.A.8,null,GH106"
MGYG000290059_16|CGC1,"3.A.9,null,null,CBM67|GH78"
MGYG000290059_17|CGC1,"GH38,null,3.A.1,3.A.1"
MGYG000290059_21|CGC1,"3.A.11,GH2"
MGYG000290059_26|CGC1,"3.A.1,GH1,null,2.A.115,GT84|GH94"
MGYG000290059_28|CGC1,"CBM67|CBM67|GH78,3.A.1,3.A.1,CBM67|GH78"
MGYG000290059_45|CGC1,"3.A.1,3.A.1,null,CE4"
MGYG000290059_48|CGC1,"GH36,null,3.A.9"
MGYG000290059_82|CGC1,"GH13_14,null,3.A.1,null,null,3.A.1,3.A.1,GH77"
MGYG000290059_89|CGC1,"2.A.2,GH51"
MGYG000290059_107|CGC1,"GH29,null,3.A.1,null,null,9.B.34"
MGYG000290059_113|CGC1,"2.A.58,null,GH43_24"
MGYG000290059_165|CGC1,"3.A.11,null,null,CBM67|GH78"
MGYG000290059_170|CGC1,"GH3,2.A.2"
MGYG000290062_2|CGC1,"3.A.16,CBM34|GH13_39"
MGYG000290062_4|CGC1,"2.A.35,null,null,3.A.1,3.A.1,null,3.A.1,3.A.1,null,null,GH4,SBP_bac_1,3.A.1,3.A.1"
MGYG000290062_4|CGC2,"8.A.5,null,GH120"
MGYG000290062_6|CGC1,"GH2,1.A.62,2.A.22"
MGYG000290062_6|CGC2,"3.A.9,AAA,MarR,3.A.1,3.A.1,null,PALP,CBM67|GH78,null,3.A.7"
MGYG000290062_15|CGC1,"GT2|GT2,3.A.1,3.A.1,GT2,9.B.18"
MGYG000290062_19|CGC1,"GH13_5,null,3.A.1,null,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000290062_20|CGC1,"GH31,null,8.A.59,HTH_AraC|HTH_AraC,SBP_bac_1,3.A.1,3.A.1"
MGYG000290062_21|CGC1,"2.A.66,GT2"
MGYG000290062_22|CGC1,"3.A.1,3.A.1,3.A.1,null,2.A.66,GH39,3.A.1"
MGYG000290062_24|CGC1,"3.A.1,3.A.1,GH3,2.A.66,null,3.A.1,3.A.1"
MGYG000290062_26|CGC1,"2.A.56,null,2.A.56,LacI,null,GH2,B12-binding_2|B12-binding,null,GH42"
MGYG000290062_29|CGC1,"GH3,TetR_N,4.C.1"
MGYG000290062_32|CGC1,"9.B.28,3.A.1,3.A.1,SBP_bac_1,GH32"
MGYG000290062_36|CGC1,"GH31,GH2,null,2.A.66"
MGYG000290062_50|CGC1,"8.A.7,PTS-HPr,4.A.1,null,GH32"
MGYG000290062_61|CGC1,"3.A.1,3.A.1,3.A.1,GH109"
MGYG000290062_64|CGC1,"GH13_29,4.A.1"
MGYG000290062_78|CGC1,"GH112,8.A.59"
MGYG000290062_81|CGC1,"3.A.1,3.A.1,GH63,8.A.59"
MGYG000290062_89|CGC1,"3.A.5,0040266,GH4"
MGYG000290062_98|CGC1,"2.A.2,GH1,GH2"
MGYG000290062_111|CGC1,"3.A.1,3.A.1,GH77"
MGYG000290062_115|CGC1,"GH43_11,3.A.1,3.A.1,SBP_bac_1,8.A.59"
MGYG000290062_120|CGC1,"CE9,null,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000290062_122|CGC1,"9.B.10,null,null,CE1"
MGYG000290062_123|CGC1,"GT28,HTH_3,null,2.A.76,2.A.56,2.A.56"
MGYG000290062_130|CGC1,"4.A.1,GH1"
MGYG000290062_133|CGC1,"GH31,2.A.2,GH2,GH2"
MGYG000290062_147|CGC1,"GT2|GT2,null,2.A.7,Aminotran_1_2,GT2|GT27,GT2"
MGYG000290062_174|CGC1,"GT4,PadR,9.A.8"
MGYG000290062_174|CGC2,"3.A.1,3.A.1,3.A.1,GH51"
MGYG000290062_188|CGC1,"GH13_36,3.A.1"
MGYG000290063_3|CGC1,"CE4,null,Fer4,4.C.1"
MGYG000290063_5|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000290063_5|CGC2,"3.A.1,GH3"
MGYG000290063_9|CGC1,"2.A.1,GH13"
MGYG000290063_9|CGC2,"2.A.7,null,GH13_39|GH77,GT5,null,null,GT35,CBM48|GH13_9"
MGYG000290063_10|CGC1,"4.A.2,null,null,3.A.1,null,GT2|GT111|GT8"
MGYG000290063_10|CGC2,"3.A.1,3.A.1,3.A.1,CE7"
MGYG000290063_11|CGC1,"8.A.3,8.A.3,null,9.B.18,null,null,GT2"
MGYG000290063_14|CGC1,"GH3,GH32,4.A.1"
MGYG000290063_15|CGC1,"4.A.6,null,4.A.6,null,null,3.A.1,3.A.1,3.A.1,3.A.1,null,null,GH23,null,4.A.5"
MGYG000290063_16|CGC1,"CE9,SIS|SIS,GntR,4.A.6,4.A.6,4.A.6,null,4.A.6"
MGYG000290063_16|CGC2,"GH3,HTH_DeoR,PfkB,4.A.2,4.A.2"
MGYG000290063_17|CGC1,"2.A.1,4.A.3,4.A.3,GH1,HTH_11|Mga,2.A.1,GH2,null,null,4.A.1"
MGYG000290063_17|CGC2,"GT2,null,3.A.1"
MGYG000290063_18|CGC1,"2.A.119,null,null,GT2,GT2"
MGYG000290063_18|CGC2,"3.A.1,3.A.1,3.A.1,3.A.1,GH77,GT35"
MGYG000290063_19|CGC1,"2.A.40,null,GH1,4.A.3,4.A.3"
MGYG000290063_19|CGC2,"3.A.1,3.A.1,HATPase_c,LytTR,GH3"
MGYG000290063_24|CGC1,"3.A.3,3.A.3,null,null,GH13_20"
MGYG000290063_26|CGC1,"9.A.8,FeoA,FeoA,GH3"
MGYG000290063_27|CGC1,"3.A.1,3.A.1,CE4"
MGYG000290063_37|CGC1,"9.B.27,4.A.3,4.A.3,4.A.3,GH1"
MGYG000290063_38|CGC1,"GH3,3.A.1,3.A.1,3.A.1"
MGYG000290064_2|CGC1,"CBM41|GH13_14,3.A.1,3.A.1,3.A.1,GH13_36"
MGYG000290064_14|CGC1,"GH36,GH2,2.A.2"
MGYG000290064_14|CGC2,"3.A.1,null,GH20"
MGYG000290064_14|CGC3,"3.A.1,null,3.A.1,null,SBP_bac_1,GH78"
MGYG000290064_15|CGC1,"3.A.1,null,null,GH161,GH16_3,GH16_3,3.A.1,3.A.1"
MGYG000290064_19|CGC1,"GH2,null,3.A.3"
MGYG000290064_26|CGC1,"GH78,HTH_DeoR,CBM67|GH78,null,SBP_bac_1,3.A.1,3.A.1"
MGYG000290064_27|CGC1,"3.A.1,GH65,GH65,3.A.1,3.A.1"
MGYG000290064_31|CGC1,"GH13_14,3.A.12"
MGYG000290064_41|CGC1,"3.A.1,3.A.1,3.A.1,null,null,GH13_31"
MGYG000290064_41|CGC2,"2.A.4,null,GH3"
MGYG000290065_14|CGC1,"GH13_4,null,4.A.1,PTS-HPr,8.A.7"
MGYG000290065_15|CGC1,"GT28,2.A.103,9.B.146"
MGYG000290065_23|CGC1,"2.A.35,null,GH3"
MGYG000290065_32|CGC1,"2.A.37,3.A.1,3.A.18,GT35,GT5,null,null,CBM48|GH13_9"
MGYG000290065_70|CGC1,"3.A.1,GH94,LacI,null,3.A.1,3.A.1,GH5_37,null,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000290065_79|CGC1,"3.A.1,3.A.1,3.A.1,null,null,2.A.66,2.A.66,null,GH5_2"
MGYG000290065_86|CGC1,"4.C.1,Fer4|Fer4,3.A.1,null,null,CE9,9.B.34,3.A.1"
MGYG000290065_95|CGC1,"2.A.66,null,GT4"
MGYG000290065_121|CGC1,"GT2,Pyr_redox,2.A.66,3.A.1"
MGYG000290065_131|CGC1,"GH77,Trans_reg_C,HisKA|HATPase_c,GH13_20,null,2.A.37"
MGYG000290065_136|CGC1,"GT0,9.B.146"
MGYG000290069_1|CGC1,"2.A.66,GT2"
MGYG000290069_15|CGC1,"GH166,null,8.A.3"
MGYG000290069_16|CGC1,"3.A.9,null,GH115"
MGYG000290069_22|CGC1,"3.A.1,null,GH9|CBM3,TPR_1,null,2.A.86"
MGYG000290069_23|CGC1,"4.D.2,GT2"
MGYG000290069_28|CGC1,"3.A.1,3.A.1,3.A.1,null,HD,GH31"
MGYG000290069_32|CGC1,"GT4,null,9.B.18"
MGYG000290069_37|CGC1,"CBM48|GH13_9,null,3.A.1"
MGYG000290069_39|CGC1,"GH10,Peripla_BP_3|GGDEF,2.A.45,GT2,2.A.37"
MGYG000290069_42|CGC1,"GT2,null,null,2.A.25"
MGYG000290069_115|CGC1,"GH51,null,2.A.35,2.A.7"
MGYG000290069_125|CGC1,"3.A.1,3.A.1,HTH_AraC|HTH_AraC,GH3"
MGYG000290069_149|CGC1,"3.A.1,3.A.1,9.B.28,null,GH43_35"
MGYG000290070_21|CGC1,"GH10,null,3.A.1"
MGYG000290070_44|CGC1,"3.A.1,null,null,3.A.1,null,2.A.66,GH51"
MGYG000290070_49|CGC1,"2.A.5,null,null,GH39"
MGYG000290070_80|CGC1,"3.A.1,null,3.A.1,null,GT2,AraC_binding,9.A.23,null,null,3.A.1,null,null,3.A.1"
MGYG000290070_83|CGC1,"3.A.1,null,null,GH9"
MGYG000290070_108|CGC1,"9.B.18,null,null,2.A.66,null,GT2"
MGYG000290070_122|CGC1,"3.A.3,null,GH43_12"
MGYG000290070_136|CGC1,"GH36,1.A.33"
MGYG000290070_137|CGC1,"GH127,null,8.A.59"
MGYG000290070_162|CGC1,"3.A.18,null,GH3,null,1.C.113,GH43_35,GH51"
MGYG000290070_162|CGC2,"8.A.59,HTH_AraC|HTH_AraC,3.A.1,3.A.1,3.A.1,GH10,9.B.28,3.B.1,null,null,3.B.1"
MGYG000290070_169|CGC1,"GT4,3.A.1,3.A.1"
MGYG000290070_170|CGC1,"GH1,null,4.C.1"
MGYG000290070_176|CGC1,"2.A.49,null,null,GH43_1"
MGYG000290070_193|CGC1,"3.A.1,3.A.1,HTH_AraC|HTH_AraC,GH3"
MGYG000290070_207|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,null,null,GT51"
MGYG000290071_1|CGC1,"GT2,null,null,GT2,8.A.3"
MGYG000290071_1|CGC2,"GH3,null,null,3.A.1,3.A.1"
MGYG000290071_1|CGC3,"1.C.113,1.A.35,2.A.66,null,8.A.7,LacI,GH13_4"
MGYG000290071_1|CGC4,"GH23,null,Y_Y_Y,GH13_42,SBP_bac_3,3.A.1,3.A.1"
MGYG000290071_2|CGC1,"GT51,null,SBP_bac_1,3.A.1,3.A.1,GH13_36"
MGYG000290071_4|CGC1,"9.B.10,GH13_14,GH13_14"
MGYG000290071_5|CGC1,"1.A.23,null,null,GT2"
MGYG000290071_6|CGC1,"3.A.1,3.A.1,3.A.1,null,3.A.1,null,GH13,null,2.A.21"
MGYG000290071_6|CGC2,"3.B.1,3.B.1,3.B.1,3.A.1,3.A.1,3.A.1,3.A.1,GH13_20"
MGYG000290071_7|CGC1,"3.A.16,null,CBM74"
MGYG000290071_9|CGC1,"9.B.146,2.A.103,GT28"
MGYG000290071_10|CGC1,"GT2,null,2.A.7"
MGYG000290071_10|CGC2,"4.D.2,GT2,9.B.144"
MGYG000290071_12|CGC1,"8.A.59,null,null,GT2"
MGYG000290071_13|CGC1,"GT2,9.B.169"
MGYG000290071_14|CGC1,"4.F.1,null,CE4,null,3.A.1,3.A.1"
MGYG000290071_19|CGC1,"GT4,GT2,9.B.18,GH13_39"
MGYG000290071_22|CGC1,"2.A.40,CBM48|GH13_9"
MGYG000290072_1|CGC1,"2.A.1,GT2,null,2.A.6,8.A.1"
MGYG000290072_1|CGC2,"GH31,null,3.A.25,null,GH5_2,null,MerR,GH43_10,GH28,1.B.14,null,CE8,HD|ACT,GH23,null,HTH_3,8.A.3,null,GT19"
MGYG000290072_1|CGC3,"GH3,1.B.14,GH2"
MGYG000290072_2|CGC1,"9.B.183,GT2"
MGYG000290072_2|CGC2,"3.D.1,null,GT9"
MGYG000290072_3|CGC1,"GH94,null,null,GH5_4,8.A.59"
MGYG000290072_3|CGC2,"3.A.9,2.A.47,Nitroreductase,GH97"
MGYG000290072_4|CGC1,"2.A.51,2.A.51,GH43_35"
MGYG000290072_4|CGC2,"3.A.1,GH53,GH13_6,null,null,8.A.46,1.B.14,LacI,2.A.2,null,GH77,GH97,GH25"
MGYG000290072_5|CGC1,"1.I.1,null,PL1,8.A.3,null,GH2,null,2.A.62,null,GT2,GT2,null,null,9.A.8,1.E.43,null,null,2.A.2,GH130,GH26,CE7,null,GH5_7"
MGYG000290072_6|CGC1,"2.A.1,null,GH106"
MGYG000290072_6|CGC2,"CE1,null,8.A.59"
MGYG000290072_9|CGC1,"3.A.3,null,CE7,null,CE1|GH43_29|CBM6"
MGYG000290072_9|CGC2,"GH43_19,GH43_4,null,null,1.B.14,null,HTH_5|HTH_AraC,GH43_5,GH51"
MGYG000290072_10|CGC1,"3.A.18,GH5_4,9.B.55"
MGYG000290072_10|CGC2,"GH43_18|GH143|GH142,CE19,GH95,GH140,CBM67|GH78|GH33,GH2,9.A.25"
MGYG000290072_11|CGC1,"GH2,GH141,GH31,B12-binding_2|B12-binding,2.A.21,CheZ,2.A.25"
MGYG000290072_11|CGC2,"2.A.47,dCache_1|SpoIIE,CBM67|GH78,GH139,null,GH106,GH2"
MGYG000290072_13|CGC1,"CE8,1.B.14,8.A.46,null,GH28"
MGYG000290072_13|CGC2,"GH95,GH43_29|CBM6,CE2,null,3.A.9"
MGYG000290072_14|CGC1,"9.B.10,null,GH23"
MGYG000290072_14|CGC2,"CBM20|GH77,null,2.A.13,2.A.13"
MGYG000290072_14|CGC3,"GH2,GH31,null,2.A.25"
MGYG000290072_15|CGC1,"GH36,GH28,null,null,2.A.53"
MGYG000290072_16|CGC1,"GH73,3.A.9,2.A.35,null,GH25"
MGYG000290072_17|CGC1,"GH28,3.A.1,null,CE12|CE12,2.A.16"
MGYG000290072_17|CGC2,"GH105,GH2,GH43_19|GH43_34,9.B.156,null,null,GH2"
MGYG000290072_18|CGC1,"1.B.14,null,null,GH53"
MGYG000290072_20|CGC1,"9.B.2,null,GT30"
MGYG000290072_20|CGC2,"3.A.11,null,null,9.A.25,null,9.A.25,null,GH9"
MGYG000290072_21|CGC1,"GT51,9.B.186"
MGYG000290072_22|CGC1,"CBM50,null,2.A.17"
MGYG000290072_24|CGC1,"3.A.1,null,null,GH3,GH3,GH16_3,null,null,1.B.14,1.A.8"
MGYG000290072_25|CGC1,"8.A.46,1.B.14,null,null,1.B.14,null,GH3"
MGYG000290072_27|CGC1,"3.A.1,3.A.1,3.A.1,null,Pyr_redox_2,CE19,null,2.A.35"
MGYG000290072_32|CGC1,"GH9,ATPase_2,null,9.A.25"
MGYG000290072_35|CGC1,"GH35,HTH_AraC|HTH_AraC,GH115,null,2.A.2,2.A.2,GH10,GH43_1"
