cgc_id,sequence
MGYG000296036_14|CGC1,"CBM67|GH78,2.A.1,GH92|GH92"
MGYG000296036_14|CGC2,"1.B.14,8.A.46,null,GH125,GH92"
MGYG000296036_18|CGC1,"9.B.97,GT2,4.D.1,null,GT2,null,null,GT4,null,null,3.A.1,null,null,8.A.3,1.B.18,2.A.16,SIS|CBS|CBS,2.A.64,null,1.B.42"
MGYG000296036_28|CGC1,"GH20,GH92,null,CBM9,GH130,2.A.21,GH92"
MGYG000296036_28|CGC2,"GH2,GH2,8.A.5"
MGYG000296036_30|CGC1,"3.D.4,3.D.4,GH30_4"
MGYG000296036_34|CGC1,"9.B.97,GT0"
MGYG000296036_38|CGC1,"GH3,GT4,1.B.6"
MGYG000296036_40|CGC1,"1.B.14,GH106,GH105,GH2,null,GH43_18,null,null,PL11_1,GH115"
MGYG000296036_41|CGC1,"8.A.46,1.B.14,GH28"
MGYG000296036_44|CGC1,"GH65,null,2.A.95"
MGYG000296036_52|CGC1,"1.A.23,GT5"
MGYG000296036_53|CGC1,"GT27,1.A.30"
MGYG000296036_55|CGC1,"GH32,2.A.1,PfkB,Aminotran_1_2,2.A.38,TrkA_C,null,1.A.8"
MGYG000296036_55|CGC2,"GH33,9.B.158,GH35,GH29"
MGYG000296036_57|CGC1,"2.A.21,null,GH146"
MGYG000296036_66|CGC1,"GT2,GT2,null,null,GT83,2.A.123,GT2,GH20"
MGYG000296036_69|CGC1,"2.A.6,2.A.6,2.A.6,HTH_5,GT51"
MGYG000296036_70|CGC1,"2.A.21,null,null,GH51,GH146"
MGYG000296036_73|CGC1,"GH43_31,null,1.B.14"
MGYG000296036_82|CGC1,"3.A.1,null,GT2"
MGYG000296036_91|CGC1,"9.B.146,null,2.A.103,GT28,null,null,9.B.157"
MGYG000296036_94|CGC1,"GH13_7,null,8.A.46,1.B.14"
MGYG000296036_105|CGC1,"8.A.5,null,null,GH109"
MGYG000296036_108|CGC1,"1.B.14,8.A.46,null,GH16_3,GH3,GH16_3"
MGYG000296036_127|CGC1,"GH29,GH3,2.A.21,PIG-L,GH92"
MGYG000296036_140|CGC1,"GH43_5,null,null,1.I.1"
MGYG000296036_187|CGC1,"3.A.1,null,4.D.1,null,GT4"
MGYG000296036_191|CGC1,"9.B.67,GT4,9.B.18"
MGYG000296037_2|CGC1,"3.A.5,1.A.34,CE11"
MGYG000296037_2|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296037_8|CGC1,"GH23,2.A.17"
MGYG000296037_11|CGC1,"3.A.11,null,null,GT51"
MGYG000296037_22|CGC1,"3.A.5,2.A.6,2.A.6,GH23,GT4"
MGYG000296037_60|CGC1,"1.B.14,GH3"
MGYG000296037_73|CGC1,"1.A.23,GH3,LexA_DNA_bind,3.A.7"
MGYG000296038_3|CGC1,"GH2,GH20,9.B.158"
MGYG000296038_15|CGC1,"9.B.104,null,NUDIX,CE14"
MGYG000296038_37|CGC1,"GH171,null,null,3.A.1,null,1.I.1"
MGYG000296038_55|CGC1,"2.A.38,PfkB,Aminotran_1_2,2.A.21,null,GT2"
MGYG000296038_79|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296039_1|CGC1,"GH23,9.B.34,3.A.1,3.A.1"
MGYG000296039_2|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296039_2|CGC2,"CE11,null,1.A.34,3.A.5"
MGYG000296039_3|CGC1,"9.B.42,GT9,null,null,9.B.97,GT4,3.A.1,GT4"
MGYG000296039_3|CGC2,"GH103,2.A.103,null,9.B.157,9.B.157"
MGYG000296039_4|CGC1,"PL12,GT4,9.B.18"
MGYG000296039_5|CGC1,"CBM50,3.A.11,null,3.A.7"
MGYG000296039_6|CGC1,"GT30,2.A.1,2.A.6"
MGYG000296039_8|CGC1,"2.A.23,SBP_bac_5,3.A.1,3.A.1,null,3.A.1,GH23"
MGYG000296039_11|CGC1,"3.A.3,9.B.34,null,null,GT9"
MGYG000296039_14|CGC1,"1.B.5,2.A.28,null,2.A.1,3.A.7,null,null,GH23,GH23"
MGYG000296039_17|CGC1,"1.A.11,null,null,GT4"
MGYG000296040_1|CGC1,"GH65,1.A.23,null,2.A.4"
MGYG000296040_3|CGC1,"9.B.108,9.B.108,null,3.A.1,3.A.1,3.A.1,GT2|GT4"
MGYG000296040_3|CGC2,"9.B.146,null,2.A.103,GT28"
MGYG000296040_7|CGC1,"3.A.1,null,GT30"
MGYG000296040_10|CGC1,"1.A.14,null,null,GH23"
MGYG000296040_10|CGC2,"9.A.24,null,GT51"
MGYG000296040_10|CGC3,"GT2,2.A.38"
MGYG000296040_15|CGC1,"GH24,1.B.76,9.B.62"
MGYG000296041_1|CGC1,"3.A.11,CBM50"
MGYG000296041_1|CGC2,"GH103,8.A.59"
MGYG000296041_3|CGC1,"4.C.1,Pyr_redox_2,null,AA3_2"
MGYG000296041_4|CGC1,"3.A.11,GT51,null,null,3.A.11"
MGYG000296041_4|CGC2,"2.A.6,GT30"
MGYG000296041_6|CGC1,"8.A.5,GT4"
MGYG000296041_10|CGC1,"GH73,null,null,9.B.164"
MGYG000296041_11|CGC1,"1.I.1,null,null,GH84,null,2.A.53"
MGYG000296041_11|CGC2,"2.A.6,null,null,GH23"
MGYG000296041_24|CGC1,"9.B.34,null,null,1.B.52,null,GH23"
MGYG000296041_29|CGC1,"GH23,SBP_bac_5,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296041_38|CGC1,"9.B.102,2.A.15,AA3_2"
MGYG000296041_38|CGC2,"4.F.1,null,null,GT4"
MGYG000296041_41|CGC1,"3.A.1,3.A.1,3.A.1,1.A.26,9.B.34,null,null,9.B.149,2.A.6,2.A.6,2.A.6,GH23,null,null,9.B.12"
MGYG000296041_54|CGC1,"1.A.23,GH3"
MGYG000296041_77|CGC1,"CE11,null,1.A.34,3.A.5"
MGYG000296041_86|CGC1,"2.A.15,GH73"
MGYG000296041_91|CGC1,"GT4,null,3.A.1,3.A.1,HD,9.A.21"
MGYG000296041_136|CGC1,"2.A.103,GH103"
MGYG000296042_7|CGC1,"3.A.1,null,null,3.A.15,3.A.11,Trans_reg_C,HisKA|HATPase_c,GT20,null,null,3.A.1,3.A.1"
MGYG000296042_21|CGC1,"3.A.1,3.A.1,3.A.1,null,GT4"
MGYG000296042_37|CGC1,"3.A.1,3.A.1,3.A.1,GT4"
MGYG000296043_9|CGC1,"2.A.86,null,null,CE9"
MGYG000296043_41|CGC1,"CBM50,2.A.16,null,5.B.4"
MGYG000296043_52|CGC1,"GT83,GT4,2.A.7,8.A.21"
MGYG000296043_69|CGC1,"3.D.3,null,GH23"
MGYG000296043_71|CGC1,"GT4,9.B.18,9.B.125"
MGYG000296044_1|CGC1,"GT2,null,3.A.1,3.A.1"
MGYG000296044_2|CGC1,"GH0,null,9.A.40"
MGYG000296044_8|CGC1,"9.A.40,null,GT26"
MGYG000296044_10|CGC1,"3.A.1,null,HD,9.B.174,3.D.3,3.D.3,GH100"
MGYG000296044_14|CGC1,"GT4,null,null,9.B.146"
MGYG000296044_16|CGC1,"3.A.15,GT0"
MGYG000296044_19|CGC1,"9.B.67,null,null,GH23,null,3.D.3"
MGYG000296044_19|CGC2,"2.A.64,null,null,GH38"
MGYG000296044_24|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,GT20"
MGYG000296044_37|CGC1,"3.A.1,null,GT2,null,9.B.160"
MGYG000296044_43|CGC1,"3.A.1,null,GH57"
MGYG000296044_54|CGC1,"2.A.2,GH13_11"
MGYG000296044_80|CGC1,"2.A.7,GT83,null,9.B.100"
MGYG000296044_94|CGC1,"GT19,null,9.A.4"
MGYG000296044_137|CGC1,"1.A.1,GT9"
MGYG000296045_2|CGC1,"8.A.21,null,CE14"
MGYG000296045_17|CGC1,"GT4,null,2.A.1"
MGYG000296045_26|CGC1,"1.C.113,null,null,AA3_2,null,null,2.A.4"
MGYG000296045_33|CGC1,"GH3,3.A.1,3.A.1,3.A.1"
MGYG000296045_37|CGC1,"3.A.1,GT2,9.B.18,3.A.1,3.A.1"
MGYG000296046_1|CGC1,"GT2,null,3.A.1,GT4,null,GH0,null,2.A.64,null,2.A.64"
MGYG000296046_1|CGC2,"3.A.11,null,null,GT51,1.B.22"
MGYG000296046_2|CGC1,"2.A.1,GH136"
MGYG000296046_3|CGC1,"3.A.5,1.A.34,CE11,null,1.A.33"
MGYG000296046_3|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296046_5|CGC1,"PL12,GT4,null,9.B.146,TPR_2|TPR_1,GT0"
MGYG000296046_5|CGC2,"2.A.103,GH103"
MGYG000296046_9|CGC1,"8.A.59,GT30,2.A.6"
MGYG000296046_11|CGC1,"3.A.1,3.A.1,3.A.1,null,PL9|CBM22,null,null,2.A.2,GH43_1"
MGYG000296046_11|CGC2,"1.B.14,null,GH10"
MGYG000296046_14|CGC1,"GH23,null,2.A.6,2.A.6"
MGYG000296046_15|CGC1,"GT2,null,null,GT2,null,null,GT2|GT2,null,1.B.18,3.A.1,3.A.1"
MGYG000296047_1|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296047_1|CGC2,"CE11,1.B.33"
MGYG000296048_1|CGC1,"GH73,null,1.B.14"
MGYG000296048_3|CGC1,"1.A.33,2.A.25,null,null,2.A.1,2.A.35,PALP|CBS|CBS,null,GH171"
MGYG000296048_8|CGC1,"GT2,null,2.A.21"
MGYG000296048_10|CGC1,"9.B.157,null,null,GT28,2.A.103,null,9.B.146"
MGYG000296048_10|CGC2,"GH92,null,GH20,9.B.158"
MGYG000296048_11|CGC1,"CE14,null,null,9.B.14,null,null,9.B.14"
MGYG000296048_16|CGC1,"GT2,GT2,null,1.B.42,2.A.64,2.A.16"
MGYG000296048_16|CGC2,"GT4,GH3,null,HATPase_c,9.B.104"
MGYG000296048_24|CGC1,"GH149,GH17,GH158,GH30_1,GH17,null,1.B.16"
MGYG000296048_28|CGC1,"CE11,null,3.A.1"
MGYG000296048_29|CGC1,"9.B.144,GT4"
MGYG000296048_32|CGC1,"3.A.1,null,GH13_10"
MGYG000296048_43|CGC1,"3.E.1,null,GH3"
MGYG000296049_13|CGC1,"1.A.8,CBM50"
MGYG000296049_17|CGC1,"GT2,null,4.C.1,null,2.A.80"
MGYG000296049_18|CGC1,"3.A.1,HTH_IclR|IclR,SBP_bac_1,3.A.1,3.A.1,GH4"
MGYG000296049_37|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,null,8.A.1,null,GH103"
MGYG000296049_40|CGC1,"3.A.1,3.A.1,null,null,AA3_2"
MGYG000296049_47|CGC1,"1.A.62,GT2"
MGYG000296049_100|CGC1,"GT14,null,4.A.2,null,1.B.42"
MGYG000296049_101|CGC1,"GT4,1.B.18,null,9.B.18,GT2"
MGYG000296049_104|CGC1,"9.B.35,CE4,null,2.A.40"
MGYG000296049_132|CGC1,"2.A.56,null,2.A.56,null,null,AA3_2,4.C.1"
MGYG000296049_134|CGC1,"CE11,1.B.33"
MGYG000296049_142|CGC1,"GH2,null,2.A.56,2.A.56"
MGYG000296049_182|CGC1,"3.A.1,GH13_23,3.A.1,3.A.1"
MGYG000296049_199|CGC1,"CBM50,null,AAA,2.A.64"
MGYG000296049_202|CGC1,"9.B.14,9.B.14,1.E.54,GH108"
MGYG000296049_220|CGC1,"GT51,null,null,3.A.1"
MGYG000296049_237|CGC1,"AA3_2,3.A.1"
MGYG000296049_239|CGC1,"GT28,2.A.103,null,null,9.B.146"
MGYG000296049_248|CGC1,"GH63,3.A.1,3.A.1,3.A.1"
MGYG000296049_374|CGC1,"GH23,null,2.A.15"
MGYG000296050_11|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296050_13|CGC1,"3.A.1,3.A.1,3.A.1,null,GH23"
MGYG000296050_19|CGC1,"2.A.123,GT2"
MGYG000296051_2|CGC1,"GT4,PIG-L,null,1.A.11"
MGYG000296051_2|CGC2,"3.D.3,GT2"
MGYG000296051_3|CGC1,"2.A.16,GT4,null,null,2.A.1,null,null,2.A.1"
MGYG000296051_3|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296051_5|CGC1,"GT4,4.F.1"
MGYG000296052_9|CGC1,"GT30,2.A.6,3.A.10"
MGYG000296052_9|CGC2,"2.A.12,CE1"
MGYG000296052_10|CGC1,"9.B.146,2.A.103,GT28"
MGYG000296052_10|CGC2,"CE11,null,3.A.5"
MGYG000296052_58|CGC1,"2.A.12,CE1"
MGYG000296053_7|CGC1,"8.A.59,LytTR,GH3"
MGYG000296053_7|CGC2,"GH3,1.A.23"
MGYG000296053_18|CGC1,"2.A.6,GT30"
MGYG000296053_32|CGC1,"2.A.103,GH103"
MGYG000296053_51|CGC1,"3.A.5,1.A.34,CE11"
MGYG000296053_51|CGC2,"GT28,2.A.103"
MGYG000296053_67|CGC1,"GH42,2.A.21"
MGYG000296053_113|CGC1,"GH36,2.A.21"
MGYG000296054_4|CGC1,"2.A.102,null,3.A.9,null,CE4,null,2.A.1"
MGYG000296054_111|CGC1,"GT4,9.B.150"
MGYG000296054_154|CGC1,"1.I.1,AA3"
MGYG000296055_16|CGC1,"CE11,3.A.5"
MGYG000296055_24|CGC1,"GT2,null,null,1.B.14,null,4.B.1"
MGYG000296055_27|CGC1,"2.A.103,GH103"
MGYG000296055_31|CGC1,"2.A.6,GT30,null,8.A.5"
MGYG000296055_35|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296056_7|CGC1,"CE11,null,3.A.5"
MGYG000296056_8|CGC1,"GH103,2.A.103,null,9.B.157,9.B.157,9.B.157"
MGYG000296056_15|CGC1,"GH3,1.A.23"
MGYG000296056_17|CGC1,"GT9,PfkB,8.A.5"
MGYG000296056_17|CGC2,"GT9,2.A.5"
MGYG000296056_32|CGC1,"GH23,HATPase_c|CheW|Response_reg,1.B.52"
MGYG000296056_85|CGC1,"9.B.14,null,GH23"
MGYG000296057_1|CGC1,"2.A.6,CE14,null,2.A.1"
MGYG000296058_1|CGC1,"GT2,null,null,2.A.50,null,GT2,GT4,9.B.144"
MGYG000296058_3|CGC1,"1.A.33,3.D.2,3.D.2,3.D.2,null,null,2.A.88,TPR_2|TPR_1|TPR_1,GT2,2.A.62"
MGYG000296058_4|CGC1,"1.B.6,null,null,GH23"
MGYG000296058_5|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296058_6|CGC1,"2.A.21,GH73"
MGYG000296058_6|CGC2,"3.B.1,null,GT2,null,3.A.2"
MGYG000296058_8|CGC1,"GH23,null,9.A.41"
MGYG000296058_13|CGC1,"GT83,null,1.B.16,2.A.58,null,1.A.8"
MGYG000296058_14|CGC1,"1.A.1,null,2.A.73,GAF,GH13,null,GH13,GH65"
MGYG000296058_14|CGC2,"8.A.46,1.B.14,GH13_10,GT19"
MGYG000296058_15|CGC1,"1.A.1,null,GH171"
MGYG000296058_20|CGC1,"3.D.4,3.D.4,null,null,3.D.4,null,GT4"
MGYG000296058_26|CGC1,"3.A.7,null,GH28,null,null,GH106"
MGYG000296058_31|CGC1,"GT2,2.A.30"
MGYG000296058_35|CGC1,"GH92,2.A.1"
MGYG000296058_39|CGC1,"GH16_3,null,8.A.46,1.B.14"
MGYG000296058_49|CGC1,"3.A.6,null,null,GH25"
MGYG000296058_52|CGC1,"CE4,4.D.1"
MGYG000296059_4|CGC1,"3.A.11,GT51"
MGYG000296059_15|CGC1,"3.A.15,null,GT2"
MGYG000296059_16|CGC1,"3.A.1,3.A.1,3.A.1,3.A.1,null,GH23"
MGYG000296059_17|CGC1,"GH102,3.A.7,null,0043669,CBM50"
MGYG000296059_20|CGC1,"GT4,null,GT4,null,null,GT2,null,2.A.66,null,9.B.42,null,8.A.3"
MGYG000296059_22|CGC1,"GH103,2.A.103,null,9.B.157,9.B.157,9.B.157"
MGYG000296059_23|CGC1,"GT30,null,2.A.6"
MGYG000296059_24|CGC1,"CBM50,2.A.22"
MGYG000296059_24|CGC2,"GT19,null,2.A.7"
MGYG000296059_26|CGC1,"9.B.34,GH23"
MGYG000296059_39|CGC1,"9.B.146,null,2.A.103,GT28"
MGYG000296060_1|CGC1,"8.A.46,1.B.14,null,GT9,null,3.A.1"
MGYG000296060_1|CGC2,"2.A.53,3.A.2,3.A.2,null,null,3.A.2,3.A.2,null,GT4,2.A.6"
MGYG000296060_2|CGC1,"GH3,GT4,3.E.1"
MGYG000296060_3|CGC1,"9.B.14,null,CE14"
MGYG000296060_4|CGC1,"GT19,null,2.A.16"
MGYG000296060_5|CGC1,"9.B.157,null,null,GT28,2.A.103,null,null,9.B.146"
MGYG000296060_5|CGC2,"1.B.14,GT4"
MGYG000296060_5|CGC3,"9.B.146,null,8.A.3,null,GT4"
MGYG000296060_6|CGC1,"3.A.1,GH73,null,1.B.9"
MGYG000296060_7|CGC1,"1.B.14,FUR,CE1,2.A.21"
MGYG000296060_7|CGC2,"1.A.34,null,GT4"
MGYG000296060_8|CGC1,"GT9,9.B.186"
MGYG000296060_9|CGC1,"2.A.86,GT4"
MGYG000296060_11|CGC1,"GT94,3.A.1,3.A.1,3.A.11"
MGYG000296060_11|CGC2,"GT9,9.B.186"
MGYG000296060_14|CGC1,"GT30,1.A.14"
MGYG000296060_17|CGC1,"2.A.66,null,9.B.67,null,null,GT4"
MGYG000296060_17|CGC2,"GT2,Pyr_redox_2,null,3.A.1,null,null,9.B.104"
MGYG000296061_16|CGC1,"GT4,2.A.6,2.A.6,3.A.5,null,null,1.B.14"
MGYG000296061_17|CGC1,"GT4,null,null,9.B.42"
MGYG000296061_21|CGC1,"9.B.34,null,2.A.53,null,null,3.A.1,2.A.66,GT2"
MGYG000296061_23|CGC1,"2.A.102,null,GT2,2.A.33"
MGYG000296061_25|CGC1,"GH102,null,null,2.A.66"
MGYG000296061_28|CGC1,"GT2,1.B.17,2.A.6,2.A.6"
MGYG000296061_30|CGC1,"1.E.54,null,TPR_2,GH23"
MGYG000296061_35|CGC1,"GT51,2.A.4,CE4"
MGYG000296061_36|CGC1,"GT51,9.B.160,null,null,3.A.1"
MGYG000296061_38|CGC1,"GT28,2.A.103,null,9.B.146"
MGYG000296061_61|CGC1,"GH23,null,2.A.19"
MGYG000296061_63|CGC1,"GT4,null,4.C.1,null,1.A.34"
MGYG000296061_69|CGC1,"GH23,3.A.6"
MGYG000296061_97|CGC1,"GH15,GT20,null,2.A.41"
MGYG000296062_1|CGC1,"GT2,null,2.A.28,HMA,2.A.6,null,null,2.A.6,null,null,GT2"
MGYG000296062_2|CGC1,"9.B.146,null,2.A.103,GT28,null,null,9.B.157"
MGYG000296062_4|CGC1,"GT2,null,null,2.A.21,Trans_reg_C,null,1.A.1"
MGYG000296062_5|CGC1,"1.A.30,GT27"
MGYG000296062_6|CGC1,"9.B.144,GT4"
MGYG000296062_9|CGC1,"2.A.9,null,null,GH97,GH2,null,null,1.B.14"
MGYG000296062_10|CGC1,"2.A.35,CE14"
MGYG000296062_11|CGC1,"2.A.6,null,null,GT2"
MGYG000296062_12|CGC1,"GH37,2.A.2,2.A.21"
MGYG000296062_14|CGC1,"GH92,null,2.A.1"
MGYG000296062_15|CGC1,"1.B.14,null,null,GT2"
MGYG000296062_16|CGC1,"GH23,null,3.A.6"
MGYG000296062_18|CGC1,"GT51,null,1.A.26"
MGYG000296062_18|CGC2,"GT51,null,null,8.A.5"
MGYG000296062_19|CGC1,"3.A.1,null,GT2"
MGYG000296062_20|CGC1,"GT2|GT2,9.B.18,null,8.A.3"
MGYG000296062_23|CGC1,"2.A.21,PAS,null,GH15,GT20"
MGYG000296062_24|CGC1,"GH13_19,GH13,GH13_38,GH31,null,GH13,null,GH65,null,2.A.2,LacI,1.B.14"
MGYG000296062_25|CGC1,"2.A.1,GH16"
MGYG000296062_25|CGC2,"GH100,1.B.14,9.A.25"
MGYG000296062_26|CGC1,"GT5,null,SIS|SIS,3.A.2,null,null,3.A.1"
MGYG000296062_31|CGC1,"GT30,Fe_dep_repress,2.A.5"
MGYG000296062_33|CGC1,"GH51,GH43_4,GH43_29,GH43_5,GH43_5,GH2,null,GH127,GH39,2.A.2,GH43_26,GH51"
MGYG000296062_35|CGC1,"3.D.5,3.D.5,3.D.5,null,3.D.5,null,null,9.B.153,null,null,GH171"
MGYG000296062_49|CGC1,"GH13_3,null,CBM48|GH13_9,GH31,null,null,2.A.21,null,1.B.42"
MGYG000296062_59|CGC1,"2.A.88,null,null,GH26"
MGYG000296062_66|CGC1,"GH30_1,GH17,GH17,null,1.A.23"
MGYG000296062_73|CGC1,"3.A.1,GH97"
MGYG000296062_76|CGC1,"CBM50,1.A.33"
MGYG000296062_77|CGC1,"3.A.1,null,9.B.114,GT4,9.B.67,GT4"
MGYG000296062_100|CGC1,"1.B.14,Aminotran_1_2,GH73"
MGYG000296063_1|CGC1,"GT5,null,SIS|SIS,3.A.2"
MGYG000296063_3|CGC1,"9.B.157,null,null,GT28,2.A.103,null,9.B.146"
MGYG000296063_4|CGC1,"CE2,null,GH3,GH140,GH5_7,GH26,null,GH130,2.A.21,GH26,HTH_AraC|HTH_AraC,GH5_2,1.B.14,8.A.46,null,null,GH27,null,GH9,GH26"
MGYG000296063_5|CGC1,"9.B.145,3.A.1,3.A.1,null,GT2"
MGYG000296063_6|CGC1,"2.A.123,null,GT2,GT2,Fer4,Pyr_redox_2,GH113,GT2"
MGYG000296063_7|CGC1,"1.B.14,null,GH32"
MGYG000296063_8|CGC1,"2.A.95,null,null,GT2,null,PfkB,GH32,2.A.1,null,2.A.109"
MGYG000296063_17|CGC1,"GT20,GH15,1.A.23,1.A.23"
MGYG000296063_20|CGC1,"GT2,1.A.30"
MGYG000296063_27|CGC1,"GT2,TPR_1,null,8.A.5,GT2"
MGYG000296063_28|CGC1,"GT4,2.A.47"
MGYG000296063_29|CGC1,"GH3,GH43_28|CBM32,null,GH144,GH144,null,null,1.B.14"
MGYG000296063_44|CGC1,"9.A.25,3.A.1,null,null,GT9"
MGYG000296063_46|CGC1,"GT4,9.B.18,null,Aminotran_1_2,9.B.18,null,8.A.3"
MGYG000296063_52|CGC1,"GT51,null,3.A.1"
MGYG000296063_63|CGC1,"GH13,GH13,GH65,null,2.A.2"
MGYG000296063_76|CGC1,"2.A.103,9.B.174,null,null,GT19,null,3.A.11,null,2.A.17"
MGYG000296063_106|CGC1,"GT4,9.B.144,null,9.B.153"
MGYG000296063_152|CGC1,"9.B.67,GT4,GT4"
MGYG000296064_1|CGC1,"GT0,GT2,GT2,8.A.3,null,3.A.1"
MGYG000296064_1|CGC2,"GT2,GT2,GH16_21,null,null,9.B.18,null,2.A.66,null,null,GT8"
MGYG000296064_3|CGC1,"GH15,GntR,SBP_bac_3,3.A.1,3.A.1,3.A.1"
MGYG000296064_5|CGC1,"2.A.75,null,3.A.1,3.A.1,null,3.A.1,TetR_N,null,AA3_2"
MGYG000296064_8|CGC1,"AA3_2,GT30,null,ACT|ACT,8.A.7,2.A.6,2.A.6,null,3.A.1,3.A.1"
MGYG000296064_9|CGC1,"GT20,2.A.86"
MGYG000296064_11|CGC1,"9.B.140,2.A.7,null,CBM50,3.A.1,2.A.6"
MGYG000296064_13|CGC1,"3.D.4,3.D.4,3.A.1,3.A.1,null,GT83,9.B.160"
MGYG000296064_14|CGC1,"GH23,null,3.A.12"
MGYG000296064_14|CGC2,"PL0,null,9.B.105"
MGYG000296064_17|CGC1,"1.A.30,null,GH23,2.A.7"
MGYG000296064_20|CGC1,"CBM48|GH13_11,GT5,null,CBM48|GH13_9,GT35,GH13_23,2.A.1"
MGYG000296064_25|CGC1,"1.B.18,null,8.A.3,GT2"
MGYG000296064_27|CGC1,"GT2,GT2,GT14,null,4.A.2,null,1.B.42"
MGYG000296064_30|CGC1,"3.A.1,3.A.1,GH32,3.A.1"
MGYG000296064_32|CGC1,"3.A.6,null,1.A.104,GH23,null,1.A.30"
MGYG000296064_39|CGC1,"2.A.6,2.A.6,SBP_bac_1,CBM50,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1,2.A.1,8.A.5"
MGYG000296064_43|CGC1,"1.B.33,CE11"
MGYG000296064_43|CGC2,"2.A.3,null,GT28,2.A.103"
MGYG000296064_52|CGC1,"1.A.35,null,GT4|GT2,null,3.A.1,null,3.A.1"
MGYG000296064_55|CGC1,"3.A.6,GH23,3.A.6"
MGYG000296064_56|CGC1,"9.B.43,9.B.35,null,GT21,null,GT2"
MGYG000296064_56|CGC2,"GT2|GH26,GH26,null,null,3.A.5"
MGYG000296064_59|CGC1,"AA2,GH2,null,null,3.A.1,0040266,SBP_bac_1,3.A.1,3.A.1,GH36"
MGYG000296064_63|CGC1,"3.A.7,null,null,3.A.7,null,null,GH23"
MGYG000296064_65|CGC1,"2.A.47,GT84|GH94,null,3.A.3"
MGYG000296064_68|CGC1,"GT4,3.A.1,3.A.1,3.A.1,3.A.1,3.D.4"
MGYG000296064_72|CGC1,"AA3_2,null,3.A.1,3.A.1,3.A.1"
MGYG000296064_73|CGC1,"GT2,null,null,2.A.63,2.A.63,2.A.63,2.A.63,2.A.63,2.A.63"
MGYG000296064_75|CGC1,"2.A.1,3.A.3,null,null,GH23,null,3.D.1"
MGYG000296064_78|CGC1,"9.B.18,null,GT4"
MGYG000296064_79|CGC1,"3.A.1,GH13_23,3.A.1,3.A.1,3.A.1,LacI,GH1"
MGYG000296064_85|CGC1,"9.B.124,null,null,GH108,1.E.54,null,9.B.143"
MGYG000296064_87|CGC1,"3.A.1,3.A.1,GH103"
MGYG000296064_149|CGC1,"GT83,2.A.123,GT2"
MGYG000296064_158|CGC1,"3.D.1,null,null,GT83,null,9.B.186"
MGYG000296065_2|CGC1,"2.A.66,null,9.B.97,null,null,2.A.66,null,null,GT4"
MGYG000296065_2|CGC2,"3.A.1,3.A.1,CBM51"
MGYG000296065_6|CGC1,"GH23,null,HTH_AraC,5.B.1"
MGYG000296065_7|CGC1,"3.A.11,CBM50"
MGYG000296065_8|CGC1,"3.A.1,Pyr_redox_2,null,1.B.14,GT2,null,2.A.6,null,null,3.A.1,3.A.1"
MGYG000296065_9|CGC1,"GT9,GT9,null,null,GT2,GT4,4.D.1,null,null,GT4,null,PfkB,3.A.1"
MGYG000296065_15|CGC1,"GH23,null,2.A.21"
MGYG000296065_16|CGC1,"GH23,null,3.A.1,3.A.1,3.A.1,3.A.1,3.A.1"
MGYG000296065_17|CGC1,"GH3,1.A.23"
MGYG000296065_36|CGC1,"GT99|GT2|GT4,null,9.B.146"
MGYG000296065_44|CGC1,"3.A.1,3.A.1,3.A.1,GT2"
MGYG000296065_66|CGC1,"GH5_43,null,2.A.49"
MGYG000296065_82|CGC1,"GT2,2.A.6,null,9.B.69"
MGYG000296065_87|CGC1,"3.A.5,1.A.34,null,CE11"
MGYG000296065_87|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296065_94|CGC1,"GT51,3.A.11"
MGYG000296065_99|CGC1,"GH103,2.A.103"
MGYG000296065_125|CGC1,"2.A.21,null,8.A.59,8.A.59,GT2"
MGYG000296065_180|CGC1,"2.A.86,GH73"
MGYG000296065_196|CGC1,"3.A.18,null,null,3.A.7,PL1_2"
MGYG000296065_205|CGC1,"2.A.1,GT51"
MGYG000296065_212|CGC1,"AA3_2,PAS|HisKA|HATPase_c|Response_reg|Response_reg,2.A.16"
MGYG000296065_260|CGC1,"8.A.59,null,null,GH23,9.B.34"
MGYG000296066_2|CGC1,"4.C.1,null,GT81,GH13_18,Aminotran_1_2,HNOB,5.A.3"
MGYG000296066_5|CGC1,"3.A.5,1.A.34,CE11"
MGYG000296066_5|CGC2,"GT28,2.A.103,null,9.B.146"
MGYG000296066_6|CGC1,"1.A.23,GH3"
MGYG000296066_6|CGC2,"3.A.7,null,null,GH23"
MGYG000296066_6|CGC3,"GH3,LytTR,8.A.59"
